13	898	1
13	899	1
13	900	1
13	901	1
13	902	1
13	903	1
13	904	1
13	905	1
13	906	1
13	907	1
13	908	1
13	909	1
13	910	1
13	911	1
13	912	1
13	913	1
13	914	1
13	915	1
13	916	1
13	917	1
13	918	1
13	919	1
13	920	1
13	921	1
13	922	1
13	923	1
13	924	1
13	925	1
13	926	1
13	927	2
13	928	1
13	929	1
13	930	1
13	931	1
13	932	1
13	933	1
13	934	1
13	935	1
13	936	1
13	937	1
13	938	1
13	939	1
13	940	1
13	941	1
13	942	1
13	943	1
13	944	1
13	945	1
13	946	1
13	947	1
13	948	1
13	949	1
13	950	1
13	951	1
13	952	1
13	953	1
13	954	1
13	955	1
13	956	1
13	957	1
13	958	1
13	959	1
13	960	4
13	961	1
13	962	2
13	963	2
13	964	1
13	965	1
13	966	1
13	967	1
13	968	1
13	969	1
13	970	1
13	971	2
13	972	1
13	973	1
13	974	1
13	975	1
13	976	1
13	977	1
13	978	1
13	979	1
13	980	1
14	156	1
14	981	1
14	982	1
14	983	2
14	984	2
14	985	9
14	986	2
14	987	8
14	988	2
14	989	2
14	990	2
14	991	1
14	992	2
14	993	1
14	994	1
14	995	1
14	996	1
14	997	1
14	998	1
14	999	3
14	1000	1
14	1001	1
14	1002	2
14	1003	1
14	1004	3
14	1005	2
14	1006	1
14	1007	1
14	1008	1
14	1009	1
14	1010	1
14	1011	3
15	1012	2
15	32	1
15	1013	1
15	1014	1
15	1015	1
15	1016	1
15	1017	1
15	1018	1
15	1019	1
15	1020	1
15	1021	2
15	1022	1
15	505	1
16	3	75
16	908	1
16	1023	2
16	1024	2
16	1025	1
16	1026	1
16	1027	1
16	1028	1
16	1029	1
16	1030	1
16	1031	1
16	1032	1
16	1033	1
16	1034	1
16	1035	1
16	1036	1
16	1037	1
16	1038	1
16	1039	1
16	1040	1
16	1041	1
16	1042	1
16	1043	1
16	1044	1
16	1045	1
16	1046	1
16	1047	1
16	1048	1
16	1049	1
16	26	7
16	327	4
16	321	4
16	505	1
16	867	1
16	63	1
16	517	2
16	67	1
16	344	1
16	72	1
16	1050	1
17	1051	1
17	1052	2
17	1053	3
17	1054	1
17	1055	1
17	1056	1
17	1057	1
17	1058	1
17	1059	1
17	1060	1
17	1061	1
17	1062	1
17	364	1
17	43	2
17	78	1
17	11	2
17	1063	1
17	1064	1
17	1065	3
18	1	1
18	1066	1
18	385	1
18	1067	1
18	1068	1
18	1069	1
18	1070	1
18	1071	1
18	1072	1
18	392	1
18	393	1
18	394	1
18	395	1
18	396	1
18	397	1
18	400	1
18	401	1
18	402	1
18	403	1
18	404	1
18	405	1
18	407	1
18	409	1
18	1073	2
18	1074	4
18	1075	2
18	1076	1
18	1077	3
18	1078	1
18	1079	1
18	1080	1
18	1081	1
18	1082	1
18	1083	1
18	1084	1
18	1085	1
18	1086	1
18	1087	1
18	1088	1
19	0	42
19	640	2
19	1089	1
19	2	14
19	335	2
19	1090	1
19	1091	1
19	1092	1
19	1093	1
19	1094	1
19	1095	1
19	1096	1
19	1079	1
19	1097	1
19	1098	1
19	1075	2
19	1099	1
19	24	1
19	1078	1
19	26	2
19	1080	1
